Unique Id,indicator_id,geo_type_id,measurement_type_id,internal_id,subtopic_id,Measurement_FPM,Measurement_NO,Measurement_NO2,Black Carbon,Measure,geo_type_name,description,geo_entity_id,geo_entity_name,year_description,year,PM2.5,NO,NO2,Black_Carbon,car_Volume,volume,Asthema Rates
547443,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2017 Summer,2017,10.66,19.26,22.35,1.39,59,104,39
547383,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2017 Summer,2017,10.13,8.26,17.68,1.17,40,90,6.2
547386,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2017 Summer,2017,10.2,7.47,15.85,1.19,85,20,1542
547473,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),408,Jamaica,2017 Summer,2017,8.62,6.75,13.67,0.77,14,103,56.9
547368,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2017 Summer,2017,9.46,6.61,13.02,0.98,16,67,33
547452,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2017 Summer,2017,10.23,7.83,16.21,1.18,592,69,1424
547449,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2017 Summer,2017,10.48,11.95,22.95,1.09,101,235,80
547371,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2017 Summer,2017,9.25,7.17,14.37,1.01,2,78,22.7
547377,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2017 Summer,2017,9.29,7.6,14.14,0.97,104,16,65.7
547482,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),501,Port Richmond,2017 Summer,2017,8.61,5.03,13.28,0.83,83,31,173
547464,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2017 Summer,2017,8.85,7.56,13.79,0.83,94,27,13
547479,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),410,Rockaways,2017 Summer,2017,7.74,5.77,7.81,0.49,35,92,0
547491,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2017 Summer,2017,7.88,3.74,7.77,0.67,301,7,40
547476,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2017 Summer,2017,8.35,6.13,12.59,0.68,77,22,9.4
547470,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2017 Summer,2017,8.43,7.03,13.34,0.74,20,17,258
547485,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2017 Summer,2017,8.15,5.58,10.3,0.71,27,29,55
547401,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),205,Sunset Park,2017 Summer,2017,9.75,8.14,14.14,0.94,227,61,63
547446,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2017 Summer,2017,10.19,14.74,20.58,1.21,6,101,24.1
547434,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),305,Upper East Side,2017 Summer,2017,10.4,15.58,21.92,1.19,10,165,41.6
547431,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),304,Upper West Side,2017 Summer,2017,10.13,12.35,19.98,1.18,134,84,230
547422,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),301,Washington Heights,2017 Summer,2017,9.87,8.68,16.69,1.13,25,68,158
547455,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),402,West Queens,2017 Summer,2017,9.58,7.7,15.77,1.03,153,292,78.2
547419,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2017 Summer,2017,9.87,8.43,15.73,1.04,140,281,188
547488,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),503,Willowbrook,2017 Summer,2017,8.35,4.63,10.16,0.75,520,82,46.4
605758,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2017-18 Winter,2017,7.57,15.8,21.85,0.65,5,39,66
605692,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2017-18 Winter,2017,8.61,22.94,26.16,0.82,157,20,20.7
605710,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2017-18 Winter,2017,8.1,16.4,22.67,0.66,21,209,241
605701,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),206,Borough Park,2017-18 Winter,2017,8.4,18.67,24.2,0.7,284,8,48.1
605707,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2017-18 Winter,2017,7.9,16.45,20.54,0.64,164,107,17.2
605722,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2017-18 Winter,2017,8.44,20.89,27.52,0.88,4,26,24
605734,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2017-18 Winter,2017,11.21,32.46,31.91,1.26,47,58,11
605713,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2017-18 Winter,2017,7.81,14.49,19.73,0.6,78,757,20.7
605677,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2017-18 Winter,2017,8.52,20.12,25.81,0.92,130,6,19.5
605689,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2017-18 Winter,2017,9.38,24.96,27.19,0.9,202,86,38
605704,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2017-18 Winter,2017,8.39,21.05,24.33,0.73,13,31,11.4
605725,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),303,East Harlem,2017-18 Winter,2017,8.36,21.59,26.75,0.88,0,591,0
605695,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),204,East New York,2017-18 Winter,2017,8.23,19.71,24.54,0.78,16,227,57.6
605755,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2017-18 Winter,2017,7.94,17.03,24.42,0.73,106,80,261
605671,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2017-18 Winter,2017,8.22,19.65,22.82,0.86,137,548,216
605764,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2017-18 Winter,2017,7.6,17.36,24.31,0.69,88,133,71.1
605737,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2017-18 Winter,2017,11.5,30.6,33.05,1.28,58,71,27.3
605686,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),201,Greenpoint,2017-18 Winter,2017,10.07,24.03,28.11,1.08,76,41,134
605740,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2017-18 Winter,2017,10.23,37.54,29.62,1.12,149,135,27
605680,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2017-18 Winter,2017,8.59,20.15,27.05,0.94,621,63,22.4
605683,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2017-18 Winter,2017,8.78,18.44,26.75,0.99,100,18,50
605770,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),408,Jamaica,2017-18 Winter,2017,7.71,16.47,23.83,0.7,106,27,20.5
605665,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2017-18 Winter,2017,8,17.86,21.31,0.79,83,111,12.5
605749,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2017-18 Winter,2017,9.27,19.15,27.14,1.02,99,3,0
605746,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2017-18 Winter,2017,10.41,29.08,30.06,1.11,106,7,36.3
605668,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2017-18 Winter,2017,8.13,17.39,21.29,0.84,28,1317,605
605674,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2017-18 Winter,2017,8.06,18.13,22.91,0.8,70,18,4525
605779,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),501,Port Richmond,2017-18 Winter,2017,8.19,14.26,22.6,0.75,18,174,35.4
605761,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2017-18 Winter,2017,8.11,19.92,25.21,0.78,144,52,39.9
605776,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),410,Rockaways,2017-18 Winter,2017,7,10.93,14.41,0.48,72,97,134
605788,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2017-18 Winter,2017,7.57,10.49,17.21,0.65,80,24,48.4
605773,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2017-18 Winter,2017,7.46,14.4,21.61,0.62,136,704,254
605767,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2017-18 Winter,2017,7.62,17.67,23.99,0.7,234,131,35
605782,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2017-18 Winter,2017,7.81,14.61,20.07,0.65,28,14,24.5
605698,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),205,Sunset Park,2017-18 Winter,2017,9.25,20.95,25.76,0.83,288,11,823
605743,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2017-18 Winter,2017,9.55,30.24,28.12,1.01,2,182,25
605731,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),305,Upper East Side,2017-18 Winter,2017,9.75,30.47,28.57,0.96,157,73,67
605728,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),304,Upper West Side,2017-18 Winter,2017,9.21,26.46,27.31,0.91,70,622,21.2
605719,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),301,Washington Heights,2017-18 Winter,2017,8.29,21.66,25.64,0.87,189,90,49.4
605752,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),402,West Queens,2017-18 Winter,2017,8.67,19.48,26.84,0.92,44,2,104
605716,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2017-18 Winter,2017,9.42,23.13,27.7,0.97,93,202,8.1
605785,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),503,Willowbrook,2017-18 Winter,2017,8.01,12.73,19.5,0.7,86,7,26
605757,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2018 Summer,2018,8,6.3,11.72,0.75,675,84,83
605691,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2018 Summer,2018,8.48,7.93,14.02,0.83,72,170,25.4
605709,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2018 Summer,2018,7.83,5.81,11.47,0.66,95,144,99
605700,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),206,Borough Park,2018 Summer,2018,8.17,6.55,12.59,0.71,15,296,22.1
605706,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2018 Summer,2018,8.05,6.07,9.05,0.6,21,10,24.4
605721,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2018 Summer,2018,8.9,8.53,16.9,0.91,98,11,51
605733,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2018 Summer,2018,11.25,14.5,24.85,1.47,56,124,16.1
605712,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2018 Summer,2018,7.87,5.58,9.1,0.56,336,26,131
605676,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2018 Summer,2018,8.89,7.7,15.18,0.95,132,133,10.7
605688,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2018 Summer,2018,8.91,8.87,16.37,1,38,219,22
605703,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2018 Summer,2018,8.26,7.35,12.34,0.72,63,247,58
605724,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),303,East Harlem,2018 Summer,2018,8.72,8.98,16.41,0.92,184,102,31
605694,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),204,East New York,2018 Summer,2018,8.41,6.85,11.97,0.75,580,376,12
605754,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2018 Summer,2018,8.35,6.41,12.95,0.79,14,39,6.7
605670,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2018 Summer,2018,8.55,7.01,13.3,0.89,217,28,25
605763,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2018 Summer,2018,8.02,6.43,12.36,0.74,39,284,49
605736,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2018 Summer,2018,11.64,13.39,26.13,1.48,159,16,101
605685,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),201,Greenpoint,2018 Summer,2018,9.85,9.23,17.47,1.15,598,0,24
605739,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2018 Summer,2018,9.91,17.47,21.53,1.32,146,158,18.9
605679,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2018 Summer,2018,9.06,7.8,15.85,0.96,230,10,129
605682,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2018 Summer,2018,9.23,7.19,15.21,1.01,86,88,61.9
605769,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),408,Jamaica,2018 Summer,2018,8.25,6.35,12.77,0.75,63,106,254
605664,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2018 Summer,2018,8.25,6.2,11.69,0.81,0,236,17
605748,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2018 Summer,2018,9.43,7.76,16.35,1.06,248,18,12.1
605745,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2018 Summer,2018,10.07,10.63,21.79,1.32,50,0,11.5
605667,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2018 Summer,2018,8.33,6.34,13.05,0.91,167,27,14
605673,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2018 Summer,2018,8.39,6.96,12.84,0.85,126,15,49.4
605778,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),501,Port Richmond,2018 Summer,2018,7.84,4.17,12.34,0.72,397,8,291
605760,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2018 Summer,2018,8.33,7.04,12.54,0.78,2,9,5.1
605775,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),410,Rockaways,2018 Summer,2018,7.76,5.26,6.73,0.45,522,5,14
605787,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2018 Summer,2018,7.35,3,6.28,0.55,102,130,34
605772,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2018 Summer,2018,8.05,6.05,12.22,0.71,174,567,5.3
605766,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2018 Summer,2018,8.02,6.43,11.83,0.69,24,564,1476
605781,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2018 Summer,2018,7.46,4.67,9.31,0.64,55,24,55
605697,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),205,Sunset Park,2018 Summer,2018,8.78,7.35,14.4,0.89,13,135,28.1
605742,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2018 Summer,2018,9.28,13.05,19.38,1.16,121,143,1200
605730,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),305,Upper East Side,2018 Summer,2018,10.03,14.26,19.87,1.05,268,91,57
